txn_ref_id,sys_a_date,sys_a_amount_attribute_1,sys_a_amount_attribute_2,sys_b_date,sys_b_amount_attribute_1,sys_b_amount_attribute_2,txn_type,payment_method,recon_status,recon_sub_status,currency_type
81863808,30/06/24,698.996,33.286,19/07/24,674.255,33.2855,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
56348637,28/06/24,908.996,43.286,16/07/24,876.821,43.2855,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
43674347,29/06/24,512.001,24.381,18/07/24,493.875,24.381,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
27464375,29/06/24,679.004,32.334,18/07/24,654.963,32.3335,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
24653905,28/06/24,778.995,37.095,18/07/24,751.423,37.095,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
64678071,30/06/24,974.002,46.382,15/07/24,939.52,46.381,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
79470276,28/06/24,1699,259.17,16/07/24,1638.855,259.1694,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
79107645,28/06/24,993.004,106.394,18/07/24,957.848,106.3932,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
87658728,27/06/24,419.003,19.953,15/07/24,404.167,19.9525,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
65923092,29/06/24,599.004,28.524,19/07/24,577.795,28.524,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
86257496,27/06/24,638.999,30.429,16/07/24,616.379,30.4285,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
46912463,30/06/24,1248.995,190.525,19/07/24,1204.786,190.5246,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
81684503,29/06/24,798.998,38.048,19/07/24,770.715,38.0475,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
35039742,29/06/24,449.001,21.381,19/07/24,433.105,21.381,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
41180238,22/06/24,599.004,28.524,19/07/24,577.795,28.524,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
10038990,30/06/24,798.997,85.607,19/07/24,770.715,85.6068,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
94930629,30/06/24,419.003,19.953,18/07/24,404.167,19.9525,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
80262039,26/06/24,489.004,52.394,18/07/24,471.689,52.3932,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
86642696,29/06/24,474.002,22.572,18/07/24,457.22,22.5715,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
93956417,29/06/24,629.003,29.953,18/07/24,606.733,29.9525,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
98569118,29/06/24,503.004,53.894,19/07/24,485.194,53.8932,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
42406788,30/06/24,348.999,16.619,18/07/24,336.645,16.619,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
32190169,26/06/24,798.997,85.607,16/07/24,770.715,85.6068,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
89235752,28/06/24,499.005,53.465,18/07/24,481.335,53.4648,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
14088121,29/06/24,1910.999,291.509,16/07/24,1843.351,291.5082,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
95535175,27/06/24,2105.002,321.102,15/07/24,2030.483,321.102,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
10820742,29/06/24,1049.003,49.953,19/07/24,1011.865,49.9525,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
30563257,28/06/24,488.996,23.286,15/07/24,471.689,23.2855,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
82084704,29/06/24,339.003,16.143,18/07/24,326.999,16.143,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
90894282,28/06/24,479,22.81,16/07/24,462.043,22.8095,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
59732239,27/06/24,739.998,35.238,15/07/24,713.804,35.238,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
27315614,29/06/24,718.998,34.238,18/07/24,693.547,34.238,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
14826626,29/06/24,999.002,47.572,18/07/24,963.635,47.5715,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
98520555,27/06/24,638.999,30.429,19/07/24,616.379,30.4285,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
42539912,28/06/24,587.004,62.894,16/07/24,566.22,62.8932,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
80905796,28/06/24,593.996,28.286,19/07/24,572.972,28.2855,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
38805564,29/06/24,319.001,15.191,18/07/24,307.707,15.1905,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
14317465,25/06/24,399,19,15/07/24,384.875,19,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
46391188,27/06/24,448.997,48.107,15/07/24,433.105,48.1068,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
22952158,24/06/24,419.003,19.953,16/07/24,404.167,19.9525,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
90028123,30/06/24,607.005,28.905,18/07/24,585.512,28.905,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
13044077,30/06/24,649.005,30.905,19/07/24,626.025,30.905,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
21191269,30/06/24,479,22.81,19/07/24,462.043,22.8095,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
83373551,27/06/24,299.001,45.611,16/07/24,288.415,45.6102,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
47801234,27/06/24,339.003,16.143,19/07/24,326.999,16.143,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
16256614,27/06/24,314.003,14.953,19/07/24,302.884,14.9525,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
50594512,30/06/24,449.002,21.382,15/07/24,433.105,21.381,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
11343952,28/06/24,3199,342.75,15/07/24,3085.755,342.75,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
90926527,27/06/24,1199.005,128.465,15/07/24,1156.555,128.4648,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
35397490,27/06/24,419.003,19.953,19/07/24,404.167,19.9525,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
97908355,30/06/24,269,12.81,18/07/24,259.477,12.8095,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
60061648,25/06/24,599.004,91.374,15/07/24,577.795,91.3734,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
39369517,29/06/24,599.004,28.524,19/07/24,577.796,28.524,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
33788837,28/06/24,599.004,28.524,19/07/24,577.795,28.524,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
62708578,27/06/24,463.995,22.095,19/07/24,447.574,22.095,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
59840262,30/06/24,1148.99,175.27,15/07/24,1108.325,175.2696,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
90394776,28/06/24,568.995,27.095,18/07/24,548.857,27.095,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
66917018,30/06/24,908.996,43.286,19/07/24,876.821,43.2855,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
63351595,30/06/24,499.002,23.762,18/07/24,481.335,23.762,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
85713349,30/06/24,499.002,23.762,18/07/24,481.335,23.762,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
82597278,27/06/24,235.998,11.238,19/07/24,227.645,11.238,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
62916227,29/06/24,348.999,16.619,18/07/24,336.645,16.619,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
32688960,28/06/24,978.999,46.619,16/07/24,944.343,46.619,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
16206822,30/06/24,798.997,85.607,19/07/24,770.715,85.6068,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
41959833,30/06/24,1998.999,214.179,18/07/24,1928.235,214.1784,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
58906757,30/06/24,798.998,38.048,18/07/24,770.715,38.0475,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
72345696,29/06/24,974.001,46.381,19/07/24,939.52,46.381,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
85996726,27/06/24,1148.997,123.107,19/07/24,1108.325,123.1068,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
79528355,28/06/24,999.002,47.572,19/07/24,963.635,47.5715,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
23100245,27/06/24,698.996,33.286,19/07/24,674.255,33.2855,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
71519793,29/06/24,538.997,25.667,18/07/24,519.919,25.6665,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
78210583,30/06/24,748.997,35.667,19/07/24,722.485,35.6665,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
58897988,30/06/24,718.998,34.238,18/07/24,693.547,34.238,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
29977219,24/06/24,1052.005,112.715,19/07/24,1014.759,112.7148,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
48053583,28/06/24,616.004,29.334,19/07/24,594.194,29.3335,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
87266869,27/06/24,479,22.81,19/07/24,462.043,22.8095,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
48330068,28/06/24,848.999,40.429,18/07/24,818.945,40.4285,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
89148931,28/06/24,998.996,107.036,15/07/24,963.635,107.0352,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
30555155,30/06/24,1358.995,207.305,18/07/24,1310.891,207.3042,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
58752348,26/06/24,198.996,9.476,15/07/24,191.955,9.476,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
94407984,28/06/24,1051.994,112.714,16/07/24,1014.759,112.7136,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
52038184,30/06/24,899.002,96.322,18/07/24,867.175,96.3216,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
66581575,28/06/24,340.998,16.238,15/07/24,328.929,16.238,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
68419587,29/06/24,479,22.81,16/07/24,462.043,22.8095,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
64853343,25/06/24,358.995,17.095,16/07/24,346.291,17.095,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
55221229,27/06/24,998.996,107.036,15/07/24,963.635,107.0352,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
17969236,28/06/24,998.996,107.036,19/07/24,963.635,107.0352,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
36327746,30/06/24,949.001,45.191,16/07/24,915.405,45.1905,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
18334679,29/06/24,599.004,91.374,19/07/24,577.795,91.3734,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
97928919,30/06/24,1099,117.75,19/07/24,1060.096,117.75,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
83678984,28/06/24,748.997,35.667,15/07/24,722.485,35.6665,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
58201077,24/06/24,558.999,26.619,15/07/24,539.211,26.619,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
87462958,26/06/24,911.001,43.381,19/07/24,878.751,43.381,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
63056990,28/06/24,699.004,74.894,19/07/24,674.255,74.8932,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
65635709,28/06/24,2249.005,240.965,15/07/24,2169.385,240.9648,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
55266047,30/06/24,348.999,16.619,16/07/24,336.645,16.619,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
87845810,28/06/24,1199.005,128.465,19/07/24,1156.555,128.4648,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
70985723,29/06/24,339.003,16.143,19/07/24,326.999,16.143,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
87782628,28/06/24,749,80.25,15/07/24,722.485,80.25,forward,PPMP,Not Matched,"{""amount"":""Not Matched"",""gst_amount"":""Matched"",""tcs_amount"":""Matched"",""tds_amount"":""Matched""}",INR
